record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
210,52,12376,34.37777777777778,NORMAL,N,12322,12331,12342,12356,12389,,,,
210,53,12508,34.74444444444445,PVC,V,12377,12415,12439,12449,12527,12552,12584,12619,normal
210,54,12789,35.525,NORMAL,N,12688,12707,12735,12771,12800,12865,12912,12930,normal
210,55,13016,36.15555555555556,NORMAL,N,,,,12992,13028,13083,13112,13132,normal
210,56,13201,36.669444444444444,NORMAL,N,,,,13183,13262,13264,13307,13346,normal
210,57,13452,37.36666666666667,NORMAL,N,13383,13403,13428,13435,13464,13518,13554,13574,normal
210,58,13723,38.11944444444445,NORMAL,N,13623,13636,13658,13694,13736,13803,13832,13860,normal
210,59,13977,38.825,NORMAL,N,13889,13915,13939,13960,14040,,14041,14080,positive_monophasic
210,60,14197,39.43611111111111,NORMAL,N,,,,14178,14263,14267,14313,14335,normal
210,61,14450,40.138888888888886,NORMAL,N,14369,14395,14413,14432,14461,,14496,14544,positive_monophasic
210,62,14667,40.74166666666667,NORMAL,N,14583,14605,14624,14651,14678,14738,14784,14795,normal
210,63,14953,41.53611111111111,NORMAL,N,14841,14865,14889,14920,14966,15026,15053,15076,normal
210,64,15185,42.18055555555556,NORMAL,N,15106,15133,15153,15169,15196,15238,15288,15323,normal
210,65,15413,42.81388888888889,NORMAL,N,,,,15391,15426,15488,15514,15539,normal
210,66,15642,43.45,NORMAL,N,15550,15565,15588,15625,15655,15677,15750,15763,biphasic_negative_positive
210,67,15874,44.09444444444444,NORMAL,N,15791,15815,15843,15856,15887,15918,15933,15974,inverted
210,68,16125,44.791666666666664,NORMAL,N,16064,16080,16098,16106,16138,16200,16242,16268,normal
210,69,16351,45.419444444444444,NORMAL,N,16282,16296,16310,16326,16365,16430,16459,16484,normal
210,70,16606,46.12777777777778,NORMAL,N,,,,16588,16618,16657,16722,16746,normal
210,71,16845,46.791666666666664,NORMAL,N,16757,16772,16795,16828,16857,16880,16897,16944,inverted
210,72,16996,47.21111111111111,PVC,V,,,,16958,17014,17034,17045,17085,inverted
210,73,17259,47.94166666666667,NORMAL,N,17187,17210,17230,17242,17270,17324,17356,17370,normal
210,74,17521,48.669444444444444,NORMAL,N,17448,17470,17497,17505,17534,17590,17639,17680,normal
210,75,17786,49.40555555555556,NORMAL,N,,,,17760,17799,17851,17893,17904,normal
210,76,18053,50.147222222222226,NORMAL,N,17973,17984,18010,18024,18066,18093,18153,18174,biphasic_negative_positive
210,77,18258,50.71666666666667,NORMAL,N,,,,18239,18269,18330,18371,18383,normal
210,78,18513,51.425,NORMAL,N,18435,18461,18486,18497,18525,18557,18648,18670,biphasic_negative_positive
210,79,18747,52.075,NORMAL,N,,,,18727,18760,18816,18857,18871,normal
210,80,18977,52.71388888888889,NORMAL,N,18916,18930,18952,18960,18988,,,,
210,81,19102,53.06111111111111,PVC,V,19015,19037,19064,19084,19129,19141,19170,19205,normal
210,82,19355,53.763888888888886,NORMAL,N,19271,19297,19319,19338,19366,,19412,19468,positive_monophasic
210,83,19555,54.31944444444444,NORMAL,N,,,,19539,19566,19593,19676,19689,biphasic_negative_positive
210,84,19767,54.90833333333333,NORMAL,N,,,,19749,19780,19782,19815,19867,inverted
210,85,20033,55.647222222222226,NORMAL,N,,,,20015,20046,20088,20138,20153,biphasic_negative_positive
210,86,20274,56.31666666666667,NORMAL,N,20184,20207,20236,20257,20286,20288,20321,20369,inverted
210,87,20511,56.975,NORMAL,N,20444,20455,20474,20482,20523,,,,
210,88,20692,57.477777777777774,NORMAL,N,20589,20615,20628,20676,20704,20727,20750,20786,inverted
210,89,21047,58.46388888888889,NORMAL,N,20932,20946,20963,21027,21059,,21110,21153,positive_monophasic
210,90,21246,59.016666666666666,NORMAL,N,,,,21230,21258,,21290,21329,positive_monophasic
210,91,21444,59.56666666666667,NORMAL,N,,,,21427,21455,21472,21492,21529,inverted
210,92,21638,60.105555555555554,NORMAL,N,21556,21568,21595,21609,21650,21676,21728,21743,biphasic_negative_positive
210,93,21839,60.66388888888889,NORMAL,N,21782,21793,21812,21823,21851,21904,21945,21953,normal
210,94,22083,61.34166666666667,NORMAL,N,,,,22065,22095,22158,22205,22234,normal
210,95,22356,62.1,NORMAL,N,,,,22339,22368,22397,22454,22462,biphasic_negative_positive
210,96,22618,62.827777777777776,NORMAL,N,22545,22568,22593,22601,22631,22650,22716,22737,biphasic_negative_positive
210,97,22876,63.544444444444444,NORMAL,N,22792,22805,22829,22849,22888,22911,22975,22992,biphasic_negative_positive
210,98,23184,64.4,NORMAL,N,,,,23156,23197,23259,23293,23317,normal
210,99,23438,65.10555555555555,NORMAL,N,23373,23391,23412,23422,23488,23502,23549,23555,biphasic_negative_positive
210,100,23691,65.80833333333334,NORMAL,N,23614,23629,23645,23675,23747,23759,23794,23835,normal
210,101,23938,66.49444444444444,NORMAL,N,,,,23919,23951,24016,24065,24074,normal
210,102,24193,67.20277777777778,NORMAL,N,24119,24137,24165,24177,24205,24243,24251,24293,inverted
210,103,24431,67.8638888888889,NORMAL,N,,,,24414,24443,24507,24547,24582,normal
210,104,24700,68.61111111111111,NORMAL,N,24622,24646,24675,24683,24712,24774,24800,24811,normal
210,105,24967,69.35277777777777,NORMAL,N,24909,24922,24944,24952,24980,24996,25063,25076,biphasic_negative_positive
210,106,25193,69.98055555555555,NORMAL,N,25107,25131,25154,25176,25204,,25235,25281,positive_monophasic
210,107,25390,70.52777777777777,NORMAL,N,25296,25315,25340,25373,25402,25430,25449,25485,inverted
210,108,25530,70.91666666666667,PVC,V,,,,25503,25564,25580,25602,25650,normal
210,109,25846,71.79444444444445,NORMAL,N,25748,25763,25791,25823,25859,25926,25953,25976,normal
210,110,26103,72.50833333333334,NORMAL,N,26034,26045,26065,26079,26115,26147,26163,26201,inverted
210,111,26309,73.08055555555555,NORMAL,N,,,,26287,26321,26383,26410,26422,normal
210,112,26515,73.65277777777777,NORMAL,N,,,,26496,26527,26575,26633,26654,normal
210,113,26779,74.3861111111111,NORMAL,N,26692,26719,26745,26762,26792,26818,26914,26938,biphasic_negative_positive
210,114,27110,75.30555555555556,NORMAL,N,27032,27054,27080,27094,27123,27150,27245,27267,biphasic_negative_positive
210,115,27365,76.01388888888889,NORMAL,N,27275,27293,27318,27348,27377,27401,27462,27483,biphasic_negative_positive
210,116,27580,76.61111111111111,NORMAL,N,27488,27509,27531,27562,27591,27644,27674,27689,normal
210,117,27826,77.29444444444445,NORMAL,N,,,,27805,27838,27900,27925,27949,normal
210,118,28098,78.05,NORMAL,N,27983,28010,28030,28076,28111,28136,28232,28250,biphasic_negative_positive
210,119,28332,78.7,NORMAL,N,,,,28315,28345,28405,28444,28465,normal
210,120,28619,79.49722222222222,NORMAL,N,28521,28543,28566,28599,28632,28699,28721,28749,normal
210,121,28886,80.2388888888889,NORMAL,N,28787,28807,28828,28862,28899,28964,28995,29009,normal
210,122,29135,80.93055555555556,NORMAL,N,,,,29116,29148,29177,29270,29295,biphasic_negative_positive
210,123,29413,81.70277777777778,NORMAL,N,,,,29389,29425,29458,29539,29550,biphasic_negative_positive
210,124,29661,82.39166666666667,NORMAL,N,29571,29592,29604,29635,29673,29728,29756,29776,normal
210,125,29909,83.08055555555555,NORMAL,N,29818,29831,29851,29891,29921,29979,30029,30061,normal
210,126,30204,83.9,NORMAL,N,30110,30121,30157,30176,30217,30280,30315,30333,normal
210,127,30448,84.57777777777778,NORMAL,N,,,,30421,30460,30509,30563,30601,normal
210,128,30683,85.23055555555555,NORMAL,N,,,,30664,30696,30760,30804,30826,normal
210,129,30955,85.98611111111111,NORMAL,N,,,,30937,30968,,31026,31061,positive_monophasic
210,130,31150,86.52777777777777,NORMAL,N,,,,31133,31162,31196,31208,31246,inverted
210,131,31424,87.28888888888889,NORMAL,N,31350,31377,31397,31408,31435,,31472,31517,positive_monophasic
210,132,31636,87.87777777777778,NORMAL,N,31560,31581,31608,31620,31647,31660,31734,31749,biphasic_negative_positive
210,133,31916,88.65555555555555,NORMAL,N,31844,31854,31878,31899,31928,31969,32039,32065,normal
210,134,32151,89.30833333333334,NORMAL,N,,,,32121,32163,32188,32244,32252,biphasic_negative_positive
210,135,32340,89.83333333333333,NORMAL,N,32272,32292,32305,32322,32352,32403,32440,32452,normal
210,136,32552,90.42222222222222,NORMAL,N,,,,32526,32564,32590,32656,32675,biphasic_negative_positive
210,137,32805,91.125,NORMAL,N,,,,32787,32818,32848,32858,32908,inverted
210,138,33083,91.89722222222223,NORMAL,N,33008,33020,33046,33064,33095,33122,33222,33244,biphasic_negative_positive
210,139,33337,92.60277777777777,NORMAL,N,33272,33291,33313,33322,33349,33374,33393,33434,inverted
210,140,33605,93.34722222222223,NORMAL,N,33541,33560,33581,33588,33617,33640,33748,33767,biphasic_negative_positive
210,141,33870,94.08333333333333,NORMAL,N,33803,33821,33845,33854,33881,33904,34014,34040,biphasic_negative_positive
210,142,34130,94.80555555555556,NORMAL,N,34047,34062,34090,34098,34142,34205,34252,34300,normal
210,143,34379,95.49722222222222,NORMAL,N,,,,34356,34391,34449,34479,34493,normal
210,144,34606,96.12777777777778,NORMAL,N,34532,34552,34576,34590,34617,34639,34690,34699,biphasic_negative_positive
210,145,34800,96.66666666666667,NORMAL,N,34719,34729,34740,34785,34812,34836,34935,34955,biphasic_negative_positive
210,146,35070,97.41666666666667,NORMAL,N,35057,35069,35046,35052,35083,,,,
210,147,35225,97.84722222222223,PVC,V,,,35081,35135,35248,,35255,35298,positive_monophasic
210,148,35371,98.25277777777778,PVC,V,35300,35305,35342,35355,35406,35417,35445,35484,normal
210,149,35694,99.15,NORMAL,N,35618,35630,35647,35678,35755,35776,35819,35844,normal
210,150,35914,99.7611111111111,NORMAL,N,35850,35870,35884,35896,35926,35988,36032,36056,normal
210,151,36166,100.46111111111111,NORMAL,N,36094,36106,36142,36150,36178,36226,36275,36325,normal
210,152,36419,101.16388888888889,NORMAL,N,,,,36391,36432,36489,36520,36533,normal
210,153,36644,101.78888888888889,NORMAL,N,36562,36585,36609,36627,36656,36681,36739,36750,biphasic_negative_positive
210,154,36888,102.46666666666667,NORMAL,N,36819,36835,36853,36872,36901,36946,36986,36996,normal
210,155,37120,103.11111111111111,NORMAL,N,,,,37103,37132,37193,37235,37246,normal
210,156,37329,103.69166666666666,NORMAL,N,,,,37304,37341,37394,37459,37486,normal
210,157,37610,104.47222222222223,NORMAL,N,37519,37540,37563,37593,37677,37692,37744,37768,normal
210,158,37875,105.20833333333333,NORMAL,N,37801,37816,37847,37859,37886,37947,37997,38037,normal
210,159,38133,105.925,NORMAL,N,,,,38108,38145,38163,38234,38248,biphasic_negative_positive
210,160,38369,106.58055555555555,NORMAL,N,38292,38305,38319,38352,38381,38440,38478,38504,normal
210,161,38602,107.22777777777777,NORMAL,N,38513,38533,38543,38577,38613,38632,38736,38749,biphasic_negative_positive
210,162,38851,107.91944444444445,NORMAL,N,,,,38829,38863,38893,38947,38963,biphasic_negative_positive
210,163,39066,108.51666666666667,NORMAL,N,38997,39015,39042,39050,39078,39105,39167,39183,biphasic_negative_positive
210,164,39341,109.28055555555555,NORMAL,N,39241,39261,39285,39325,39353,39373,39445,39460,biphasic_negative_positive
210,165,39557,109.88055555555556,NORMAL,N,39466,39487,39500,39529,39568,39588,39610,39647,inverted
210,166,39835,110.65277777777777,NORMAL,N,39757,39788,39808,39820,39849,39868,39886,39932,inverted
210,167,40111,111.41944444444445,NORMAL,N,39967,39983,39997,40087,40124,40184,40211,40234,normal
210,168,40327,112.01944444444445,NORMAL,N,,,,40300,40340,40371,40431,40448,biphasic_negative_positive
210,169,40537,112.60277777777777,NORMAL,N,,,,40521,40549,40605,40637,40653,normal
210,170,40777,113.26944444444445,NORMAL,N,40687,40708,40728,40756,40789,40852,40881,40896,normal
210,171,41046,114.01666666666667,NORMAL,N,40916,40930,40946,41028,41084,41118,41142,41159,normal
210,172,41300,114.72222222222223,NORMAL,N,41198,41214,41235,41269,41312,41344,41406,41432,biphasic_negative_positive
210,173,41565,115.45833333333333,NORMAL,N,41472,41492,41512,41546,41578,41642,41682,41711,normal
210,174,41816,116.15555555555555,NORMAL,N,41740,41766,41790,41798,41829,41855,41917,41933,biphasic_negative_positive
210,175,42048,116.8,NORMAL,N,41964,41986,42009,42032,42060,42098,42156,42196,normal
210,176,42288,117.46666666666667,NORMAL,N,42203,42227,42248,42262,42301,,42351,42389,positive_monophasic
210,177,42488,118.02222222222223,NORMAL,N,,,,42462,42500,42530,42536,42581,inverted
210,178,42680,118.55555555555556,NORMAL,N,,,,42652,42692,42749,42787,42796,normal
210,179,42919,119.21944444444445,NORMAL,N,42876,42885,42894,42902,42930,42988,43022,43041,normal
210,180,43115,119.76388888888889,NORMAL,N,43050,43072,43086,43098,43126,43170,43227,43238,normal
210,181,43345,120.40277777777777,NORMAL,N,,,,43323,43357,43385,43436,43456,biphasic_negative_positive
210,182,43549,120.96944444444445,NORMAL,N,43473,43486,43501,43528,43562,43589,43653,43678,biphasic_negative_positive
210,183,43800,121.66666666666667,NORMAL,N,43689,43707,43728,43779,43812,43843,43854,43901,inverted
210,184,44132,122.58888888888889,NORMAL,N,44067,44081,44108,44116,44144,44197,44256,44296,normal
210,185,44371,123.25277777777778,NORMAL,N,,,,44353,44382,44441,44490,44506,normal
210,186,44605,123.90277777777777,PVC,V,,,,44575,44632,,44637,44680,positive_monophasic
210,187,44744,124.28888888888889,PVC,V,,,,44729,44773,44788,44821,44858,normal
210,188,45051,125.14166666666667,NORMAL,N,44974,44997,45011,45034,45063,45095,45103,45150,inverted
210,189,45208,125.57777777777778,PVC,V,,,,45174,45224,45243,45276,45317,normal
210,190,45513,126.425,NORMAL,N,,,,45496,45572,,,,
210,191,45670,126.86111111111111,PVC,V,,,,45644,45706,45710,45748,45796,normal
210,192,45981,127.725,NORMAL,N,45917,45931,45953,45960,45994,46065,46096,46108,normal
210,193,46235,128.43055555555554,NORMAL,N,46149,46168,46185,46218,46248,46270,46286,46336,inverted
210,194,46441,129.00277777777777,PVC,V,46348,46374,46392,46405,46459,46465,46514,46555,normal
210,195,46666,129.62777777777777,NORMAL,N,46598,46613,46634,46640,46679,46704,46762,46773,biphasic_negative_positive
210,196,46860,130.16666666666666,PVC,V,46784,46807,46823,46830,46877,46896,46927,46976,normal
210,197,47111,130.86388888888888,NORMAL,N,,,,47090,47123,47167,47225,47252,normal
210,198,47356,131.54444444444445,NORMAL,N,47275,47288,47304,47332,47368,47424,47449,47469,normal
210,199,47585,132.18055555555554,PVC,V,47480,47494,47511,47552,47595,47620,47651,47674,normal
210,200,47827,132.8527777777778,NORMAL,N,47751,47774,47802,47810,47839,47864,47934,47950,biphasic_negative_positive
210,201,48099,133.60833333333332,NORMAL,N,,,,48071,48113,48140,48207,48227,biphasic_negative_positive
210,202,48300,134.16666666666666,PVC,V,48234,48256,48266,48271,48319,48341,48370,48405,normal
210,203,48517,134.76944444444445,PVC,V,48446,48457,48491,48497,48549,48555,48595,48636,normal
210,204,48836,135.65555555555557,NORMAL,N,48743,48761,48787,48819,48848,48867,48935,48949,biphasic_negative_positive
210,205,49088,136.35555555555555,NORMAL,N,,,,49068,49100,49127,49181,49194,biphasic_negative_positive
210,206,49315,136.98611111111111,NORMAL,N,,,,49296,49327,49357,49364,49408,inverted
210,207,49517,137.54722222222222,NORMAL,N,49434,49442,49450,49500,49529,49556,49575,49608,inverted
210,208,49676,137.98888888888888,PVC,V,,,,49634,49693,49716,49769,49791,biphasic_negative_positive
210,209,49996,138.87777777777777,NORMAL,N,49920,49945,49971,49979,50008,50035,50104,50112,biphasic_negative_positive
210,210,50288,139.6888888888889,NORMAL,N,50190,50215,50238,50270,50300,50367,50412,50432,normal
210,211,50558,140.4388888888889,NORMAL,N,,,,50534,50571,50642,50686,50704,normal
210,212,50811,141.14166666666668,NORMAL,N,50744,50761,50785,50794,50824,50851,50911,50931,biphasic_negative_positive
210,213,51057,141.825,NORMAL,N,50986,51008,51024,51040,51071,51136,51177,51193,normal
210,214,51323,142.5638888888889,NORMAL,N,,,,51299,51334,,51382,51431,positive_monophasic
210,215,51521,143.11388888888888,NORMAL,N,,,,51505,51591,,,,
210,216,51813,143.925,NORMAL,N,51737,51749,51764,51786,51825,51882,51919,51931,normal
210,217,52084,144.67777777777778,NORMAL,N,51988,52001,52013,52067,52097,52124,52228,52242,biphasic_negative_positive
210,218,52368,145.46666666666667,NORMAL,N,52285,52302,52324,52351,52381,52399,52514,52530,biphasic_negative_positive
210,219,52612,146.14444444444445,NORMAL,N,,,,52584,52625,52693,52733,52749,normal
210,220,52919,146.99722222222223,NORMAL,N,52842,52863,52891,52903,52932,52954,53058,53075,biphasic_negative_positive
210,221,53168,147.6888888888889,NORMAL,N,53112,53127,53144,53151,53180,53246,53272,53294,normal
210,222,53420,148.38888888888889,NORMAL,N,,,,53403,53433,53494,53537,53549,normal
210,223,53665,149.06944444444446,NORMAL,N,53593,53616,53636,53650,53677,53709,53793,53809,biphasic_negative_positive
210,224,53964,149.9,NORMAL,N,,,,53941,53976,54001,54097,54118,biphasic_negative_positive
210,225,54244,150.67777777777778,NORMAL,N,,,,54226,54257,54332,54365,54377,normal
210,226,54552,151.53333333333333,NORMAL,N,54422,54454,54477,54522,54565,54633,54657,54680,normal
210,227,54782,152.17222222222222,NORMAL,N,54687,54708,54728,54764,54794,54856,54890,54906,normal
210,228,54998,152.7722222222222,NORMAL,N,54912,54932,54957,54971,55010,55033,55050,55093,inverted
210,229,55233,153.425,NORMAL,N,55175,55196,55209,55217,55244,55308,55352,55366,normal
210,230,55543,154.2861111111111,NORMAL,N,55468,55481,55500,55526,55555,55592,55672,55687,normal
210,231,55795,154.98611111111111,NORMAL,N,55729,55747,55760,55779,55807,55831,55938,55960,biphasic_negative_positive
210,232,56059,155.71944444444443,NORMAL,N,55975,55996,56021,56034,56071,56127,56172,56210,normal
210,233,56309,156.4138888888889,NORMAL,N,,,,56285,56321,56346,56446,56463,biphasic_negative_positive
210,234,56598,157.21666666666667,NORMAL,N,56503,56524,56550,56581,56610,56682,56724,56751,normal
210,235,56871,157.975,NORMAL,N,56802,56815,56839,56842,56884,56906,57021,57051,biphasic_negative_positive
210,236,57127,158.6861111111111,NORMAL,N,57065,57079,57102,57108,57140,57178,57260,57277,normal
210,237,57371,159.36388888888888,NORMAL,N,,,,57344,57382,57433,57480,57523,normal
210,238,57599,159.99722222222223,NORMAL,N,,,,57581,57649,57672,57715,57731,normal
210,239,57852,160.7,NORMAL,N,57772,57792,57818,57834,57863,57903,57973,58001,normal
210,240,58092,161.36666666666667,NORMAL,N,,,,58071,58131,58164,58190,58209,normal
210,241,58361,162.11388888888888,NORMAL,N,58271,58289,58316,58332,58373,58396,58455,58465,biphasic_negative_positive
210,242,58572,162.7,NORMAL,N,58501,58517,58538,58556,58585,58614,58675,58684,biphasic_negative_positive
210,243,58838,163.4388888888889,NORMAL,N,58769,58793,58813,58822,58851,58871,58939,58950,biphasic_negative_positive
210,244,59066,164.07222222222222,NORMAL,N,58984,59008,59038,59049,59078,59104,59172,59179,biphasic_negative_positive
210,245,59400,165.0,NORMAL,N,,,,59373,59413,59432,59497,59509,biphasic_negative_positive
210,246,59609,165.58055555555555,NORMAL,N,59522,59544,59555,59587,59622,59684,59709,59731,normal
210,247,59879,166.33055555555555,NORMAL,N,59795,59807,59819,59861,59891,59913,60015,60030,biphasic_negative_positive
210,248,60118,166.99444444444444,NORMAL,N,,,,60093,60131,60182,60225,60243,biphasic_negative_positive
210,249,60360,167.66666666666666,NORMAL,N,60283,60296,60326,60341,60405,,60406,60481,positive_monophasic
210,250,60565,168.23611111111111,NORMAL,N,,,,60549,60624,,,,
210,251,60763,168.7861111111111,NORMAL,N,,,,60736,60776,60799,60875,60886,biphasic_negative_positive
210,252,61017,169.49166666666667,NORMAL,N,60957,60969,60980,60997,61030,61095,61135,61151,normal
210,253,61272,170.2,NORMAL,N,61206,61226,61245,61257,61326,61345,61395,61433,normal
210,254,61527,170.90833333333333,NORMAL,N,61464,61477,61490,61505,61540,61624,61640,61649,normal
210,255,61792,171.64444444444445,NORMAL,N,61677,61696,61706,61764,61838,61866,61900,61939,normal
210,256,62019,172.275,NORMAL,N,61944,61964,61976,61995,62031,62099,62130,62148,normal
210,257,62251,172.91944444444445,NORMAL,N,62156,62177,62198,62235,62262,62296,62350,62361,biphasic_negative_positive
210,258,62474,173.5388888888889,NORMAL,N,,,,62458,62486,62546,62591,62615,normal
210,259,62710,174.19444444444446,NORMAL,N,62626,62645,62665,62695,62721,62767,62820,62860,normal
210,260,62979,174.94166666666666,NORMAL,N,62900,62915,62953,62961,62990,63007,63086,63095,biphasic_negative_positive
210,261,63209,175.58055555555555,NORMAL,N,63116,63126,63151,63192,63222,63287,63320,63332,normal
210,262,63478,176.32777777777778,NORMAL,N,63360,63385,63407,63455,63489,63520,63580,63618,biphasic_negative_positive
210,263,63716,176.98888888888888,NORMAL,N,63647,63657,63677,63699,63780,63789,63823,63847,normal
210,264,63946,177.62777777777777,NORMAL,N,63896,63910,63915,63927,63986,64036,64062,64080,normal
210,265,64219,178.38611111111112,NORMAL,N,64158,64169,64196,64205,64240,64295,64333,64354,normal
210,266,64468,179.07777777777778,NORMAL,N,64371,64392,64413,64450,64491,64522,64582,64603,normal
210,267,64768,179.9111111111111,NORMAL,N,64699,64720,64741,64748,64780,64801,64900,64911,biphasic_negative_positive
210,268,64991,180.53055555555557,NORMAL,N,64952,64960,64968,64975,65015,65067,65107,65120,normal
210,269,65238,181.21666666666667,NORMAL,N,65157,65183,65207,65221,65263,65306,65348,65359,normal
210,270,65519,181.99722222222223,NORMAL,N,65442,65462,65481,65505,65554,65580,65629,65650,biphasic_negative_positive
210,271,65808,182.8,NORMAL,N,65721,65735,65745,65781,65832,65833,65947,65965,biphasic_negative_positive
210,272,66040,183.44444444444446,NORMAL,N,,,,66023,66064,66105,66144,66162,normal
210,273,66303,184.175,NORMAL,N,66220,66236,66255,66287,66322,,,,
210,274,66624,185.06666666666666,NORMAL,N,66542,66564,66578,66592,66649,66698,66724,66731,normal
210,275,66822,185.61666666666667,NORMAL,N,66750,66759,66770,66798,66834,,,,
210,276,67080,186.33333333333334,NORMAL,N,67036,67045,67054,67067,67089,67126,67221,67232,biphasic_negative_positive
210,277,67331,187.03055555555557,NORMAL,N,67279,67289,67301,67314,67378,67433,67443,67458,inverted
